LogisticRegression,XgBoostRegLin,XgBoostRegLin_Depth8,XgBoostRegLin_Depth7,Keras,XGBoost,Keras2
8,7.52520895004,7.42433214188,7.3894534111,7.81531333923,7.47911453247,7.84382820129
8,6.71024513245,6.67626476288,6.62926054001,6.67272615433,6.23545646667,6.58384943008
6,6.2566857338,6.23614025116,6.2192606926,6.69330215454,6.21634435654,6.63944292068
6,4.34144592285,3.49798107147,3.82652711868,3.61710619926,4.09610176086,3.56502819061
8,7.52249526978,7.30368900299,7.33424806595,7.79804563522,7.28763484955,7.92826986313
8,6.88731384277,7.3820734024,7.57949447632,7.80939483643,7.39777088165,7.92900657654
8,8.0248374939,7.86455821991,7.81658697128,7.78438234329,7.92815923691,8.02309989929
8,7.09850978851,7.21487188339,7.23158740997,7.79809856415,7.43829870224,7.92857646942
8,7.1321516037,7.0741610527,7.26346158981,7.79014778137,7.01957941055,7.91399288177
6,5.55958986282,5.88613986969,5.72246265411,5.42006063461,5.83284282684,5.60590553284
5,2.33240151405,2.44759988785,2.33304357529,2.66755104065,2.32463741302,2.76623916626
8,5.68951845169,5.78010606766,5.71049547195,5.5367975235,5.4162402153,5.69711256027
6,6.26140403748,6.38881635666,6.3870267868,6.72049570084,6.25417375565,6.85212230682
4,5.63415145874,5.62926435471,5.6747803688,4.01066446304,5.6087641716,3.6763215065
2,4.51710367203,4.23851776123,4.44008398056,4.70119333267,4.6151137352,4.95334339142
8,5.27164745331,5.32541751862,5.3329076767,6.46700811386,4.99543952942,6.69350099564
6,5.02612400055,5.20094585419,5.16876792908,4.48320770264,5.23858356476,4.96536970139
2,3.43849158287,3.67800951004,3.67682027817,3.93598794937,4.0015540123,3.1285443306
6,5.9003329277,6.29049444199,6.08685541153,6.25382709503,6.11729001999,5.95316505432
8,7.68636226654,7.64728212357,7.63406896591,7.79689073563,7.62374305725,7.81938171387
8,7.57892227173,7.39381217957,7.26336860657,7.7919754982,7.3013510704,7.92584896088
8,7.88314390182,7.98645114899,7.91490125656,7.82714366913,7.97172641754,8.08059597015
8,6.09860229492,6.04062366486,5.95400428772,6.1848692894,5.83977031708,7.20256185532
6,1.02595949173,1.46010160446,1.23536062241,1.73533344269,1.52560806274,2.27211666107
8,7.3958697319,7.41791963577,7.40295124054,7.78738498688,7.2853770256,7.91365766525
6,6.38674545288,6.05079078674,6.33328962326,6.92065000534,5.98674106598,6.86635017395
6,4.46918487549,4.19789934158,4.18557977676,5.03102493286,4.33065891266,5.67685127258
8,6.28747034073,6.35264444351,6.38469982147,6.95553541183,6.50775766373,7.1853146553
8,7.36225605011,7.50773429871,7.43645334244,7.57469415665,7.48031711578,7.80071783066
7,5.63164710999,5.51335334778,5.72681808472,5.52938699722,5.42717409134,6.42777442932
5,1.7094963789,1.94828617573,1.92666912079,1.31625270844,2.00558042526,2.02670240402
6,6.24200391769,6.32902574539,6.29683351517,6.88359165192,6.30179214478,6.24250030518
5,3.59059286118,3.61682224274,3.81649470329,4.71146345139,3.69221138954,4.98822689056
3,2.65210747719,2.77929401398,2.66166996956,2.98841381073,2.63442754745,3.06713151932
2,3.12676095963,3.03127384186,2.94825172424,3.90803408623,2.88337612152,4.08185005188
8,5.09730482101,5.42247056961,5.52967786789,6.16984415054,5.56561613083,6.06623601913
5,3.01838541031,3.20328164101,3.23758268356,3.49314117432,2.99790334702,2.95448684692
8,5.96885442734,5.99794626236,6.00362157822,6.22206020355,6.06279754639,6.2690320015
3,3.26373720169,3.13704252243,3.16456651688,3.22433900833,3.00328207016,3.5968837738
8,6.13477993011,6.19583034515,6.20493555069,6.17687082291,6.30536365509,6.15021896362
4,3.98158383369,4.00012969971,4.06029653549,4.20164108276,4.17093706131,3.89070916176
4,5.67683362961,5.67661952972,5.74032688141,4.1778793335,5.75853729248,3.71524906158
8,7.30519914627,7.10490512848,7.09830856323,7.60257816315,7.28496026993,7.5408949852
8,7.24501800537,7.23208713531,7.21077203751,7.76393651962,7.23267507553,7.84443664551
6,4.99028682709,4.95085954666,5.08607244492,5.68626022339,5.1882724762,5.80640983582
4,3.32675886154,3.44161438942,3.51786065102,4.69300079346,3.48882198334,5.01877164841
6,5.16520500183,5.16718578339,5.20396947861,5.55488538742,5.14932870865,6.30080795288
8,7.26489257812,7.28841781616,7.25852012634,7.7837972641,7.11055850983,7.96954059601
8,6.8083114624,6.50345277786,6.60774898529,7.81003475189,6.42370271683,7.8802189827
8,6.89320993423,6.74832296371,6.67183876038,7.3716468811,6.91850471497,6.97942829132
8,7.73872280121,7.55823469162,7.65635967255,7.8125872612,7.56831932068,7.95154666901
6,6.27174663544,6.19391918182,6.29069566727,7.1987285614,6.42371702194,7.14219808578
8,7.63793945312,7.59063243866,7.53084802628,7.81420755386,7.67860603333,7.960709095
8,7.79112243652,7.67680358887,7.63798475266,7.82640218735,7.56823062897,7.93385362625
8,6.6289305687,6.78059530258,6.78336429596,7.68655252457,6.79031133652,7.8098692894
8,6.3548283577,6.24676656723,6.21901321411,6.80588340759,6.04444551468,6.82097625732
8,7.1401848793,7.03467416763,7.08966255188,7.59440422058,7.06090593338,7.63443899155
8,5.24183702469,4.96462154388,5.10000228882,6.92994689941,5.04016590118,6.68660974503
7,4.83499240875,4.93029689789,4.85515832901,6.37084341049,4.93095111847,7.12628555298
1,5.35287570953,5.20000553131,4.53806495667,3.56450080872,4.59142112732,3.19901680946
7,5.97394323349,5.94468975067,5.92371320724,6.64813041687,5.84270811081,6.65915966034
8,7.55493831635,7.52797222137,7.47744369507,7.78703641891,7.35399961472,7.90928792953
2,5.33609676361,5.49148273468,5.1953368187,4.42771100998,5.3313536644,5.90120506287
8,7.59617328644,7.64197492599,7.6060757637,7.81481075287,7.64365816116,7.87446975708
6,4.65083217621,4.59032917023,4.67151021957,5.31646823883,4.88616991043,5.20543956757
6,7.15229654312,7.07301092148,6.93489122391,6.37679481506,6.97574806213,6.97558403015
6,2.99297428131,3.44707632065,3.61428928375,5.1249332428,3.3909201622,4.67746734619
8,6.90971660614,7.41370487213,7.36597919464,7.75382995605,7.47014760971,7.90901184082
7,5.60985279083,5.70728826523,5.66006946564,6.55923366547,5.50658559799,6.55369949341
8,7.4563035965,7.26052379608,7.22139310837,7.80870580673,7.17579746246,7.91437959671
1,1.33849310875,0.801655590534,1.14371740818,1.73620510101,0.514209210873,2.25824451447
7,5.41790676117,5.65106201172,5.71382427216,6.13845348358,5.39595222473,6.31593704224
6,6.70210313797,6.48107624054,6.66288614273,7.11296367645,6.50646924973,7.02945899963
1,3.67527961731,3.13143825531,3.27308154106,2.09107446671,3.45678520203,2.19162082672
8,7.17647075653,7.07705688477,7.07190990448,7.47794055939,7.15769815445,7.36777496338
7,4.91758155823,4.59140443802,4.8574180603,6.44940757751,4.75892877579,6.03697681427
1,4.86727905273,4.93262052536,4.79439115524,4.58255243301,5.00372982025,5.09425354004
5,3.27910876274,3.27185678482,3.06876254082,3.08545923233,3.27466392517,3.12327814102
6,3.94927144051,3.77986526489,3.75466322899,4.6019859314,4.01383209229,5.12756538391
4,3.53911995888,3.40428233147,3.44757699966,3.53472280502,3.56184959412,3.24688124657
7,4.65919113159,4.51028585434,4.58240938187,5.30920314789,4.44259738922,4.84136486053
5,2.11266136169,2.08087062836,2.10347604752,2.31161642075,2.12980556488,2.58984613419
8,7.16470813751,7.28797912598,7.28047800064,7.76933431625,7.39736890793,7.88062953949
8,5.89160728455,6.13257932663,6.07485103607,7.27803945541,6.00546789169,7.6826415062
2,2.51669287682,2.4622824192,2.56313419342,1.55252552032,2.11916780472,2.32710266113
8,7.07312393188,7.13225412369,7.07485485077,7.72219467163,6.86725521088,7.59186649323
6,4.24274539948,4.40491008759,4.33050823212,5.27544116974,4.32805156708,5.31741809845
6,5.28912878036,5.15682983398,5.15411043167,5.2713932991,5.4248585701,5.6407289505
8,6.52934169769,6.88956880569,6.68849420547,7.7936000824,6.62783241272,7.8467206955
7,6.31109619141,6.45531415939,6.47387599945,7.29188346863,6.6001996994,7.31131219864
2,2.44903182983,2.99679017067,3.03137612343,3.21620178223,3.33340191841,3.51820087433
8,6.68364810944,6.60477495193,6.4374756813,7.4578037262,6.53905296326,7.65397071838
6,4.86852502823,4.59343624115,4.7929224968,4.7946023941,4.68604850769,5.13992404938
2,2.95584487915,2.77360081673,3.07527017593,2.3351521492,2.49725437164,2.40092611313
7,5.94327783585,5.73416900635,5.67430114746,5.66750526428,5.52569723129,6.01528930664
8,5.1769156456,5.31197500229,5.43549585342,5.70254325867,5.09362411499,5.59756994247
6,5.21960401535,5.09723567963,4.94854974747,5.0571641922,5.03354358673,5.62742042542
4,3.52221918106,3.97456479073,4.047935009,3.82960700989,3.90462875366,3.21068310738
6,5.19725084305,5.43914794922,5.35084724426,4.83042478561,4.74283504486,4.39550209045
6,6.60968923569,6.51884460449,6.47271776199,7.11008119583,6.59400701523,7.56227445602
6,4.84134912491,4.35691595078,4.39339208603,4.68880844116,3.97833991051,3.54754662514
5,4.31844139099,4.59245967865,4.67164373398,4.7724852562,4.70244503021,4.50471830368
4,5.09426355362,5.18982839584,5.21584749222,4.19645309448,5.39013433456,3.76875448227
7,6.17101621628,5.92482233047,5.87026453018,6.37788152695,5.69957017899,6.51715230942
6,3.84573554993,3.96227431297,3.82974982262,3.72380137444,3.6042201519,3.49648118019
2,5.22747373581,5.25916624069,5.15687274933,5.72155618668,5.38184785843,6.06802511215
6,5.08593940735,5.24889183044,5.13797473907,5.2022228241,4.73106193542,4.05082607269
7,5.74827766418,5.07958459854,4.9086766243,5.96244430542,4.78761053085,6.53853988647
8,7.88034248352,7.69611597061,7.64052629471,7.80901670456,7.64885187149,7.92572450638
6,5.2016043663,5.2569065094,5.22960996628,5.95326519012,5.37397766113,6.06495523453
7,6.01122331619,6.03487634659,6.17462301254,5.81506443024,6.01285123825,6.19976806641
6,6.34380626678,6.16149663925,5.84458351135,5.88298797607,5.91759538651,5.7497086525
8,6.43883037567,7.02871179581,7.12161779404,7.4722161293,6.78655481339,7.56124591827
8,6.91669607162,7.06411361694,7.05323982239,7.79902410507,6.99663972855,7.84038686752
8,5.40406608582,5.35045289993,5.3152089119,6.07606506348,5.32260847092,6.01082038879
6,4.56229639053,4.86974048615,4.68982839584,5.18372249603,4.67761850357,5.72117233276
6,5.08018732071,4.90017938614,4.70398330688,6.42347335815,5.12379598618,6.53164768219
6,4.10526323318,3.85346341133,4.02801322937,3.68784856796,3.83842468262,3.08955740929
8,7.47244548798,7.12668657303,7.13911676407,7.6233215332,6.95257663727,7.8998799324
8,7.77722215652,7.75627756119,7.70564603806,7.82335853577,7.69526576996,7.99957418442
8,6.12456130981,6.38621091843,6.39682245255,7.1461853981,6.49106550217,6.82590866089
2,3.70289087296,3.27891111374,3.26645207405,2.15578174591,3.03461694717,2.52550935745
8,7.42769861221,7.22085571289,7.22034072876,7.28016090393,7.21554660797,6.96284198761
8,6.4657087326,6.25376033783,6.21270942688,7.07161521912,6.30040693283,7.16291284561
1,5.88866662979,5.95876407623,5.62395954132,5.49198198318,5.33667325974,5.9297618866
8,5.43627595901,5.58111906052,5.47030067444,7.77880764008,5.53322172165,7.93480920792
8,7.74574041367,7.67077827454,7.63034582138,7.77375984192,7.58223342896,7.94966125488
7,5.82482767105,5.58568429947,5.52376842499,6.40625905991,5.38811922073,6.41684150696
8,7.16365242004,7.4721827507,7.37724685669,7.82505941391,6.94732809067,7.99284267426
6,6.44751691818,6.4673910141,6.46390008926,6.24057102203,6.38739109039,6.85928726196
7,6.68753910065,6.70553064346,6.45577955246,7.1895942688,6.53361415863,7.3608584404
2,2.29368162155,2.32408618927,2.63098812103,2.47198438644,2.61043429375,2.92171239853
8,7.52770519257,7.53538513184,7.49034357071,7.59501552582,7.47828626633,7.7715883255
7,4.84986162186,4.97901201248,4.95831537247,5.90156698227,4.60597753525,5.83875274658
6,4.21887016296,4.2976360321,4.35627698898,5.17230415344,4.28541564941,5.01856231689
8,7.93378448486,7.83159589767,7.85379457474,7.77812814713,7.71560573578,7.88329982758
8,6.5310177803,6.57186412811,6.4673743248,7.33419895172,6.53039693832,7.20291948318
4,3.53394079208,3.57562708855,3.60146331787,4.43053245544,3.65046072006,4.6359872818
8,5.10884189606,4.83243751526,4.57923269272,6.42265415192,4.30842494965,5.69864177704
1,3.48967170715,3.15338945389,3.12309908867,2.98138570786,3.29421424866,3.03636479378
2,3.13308286667,2.42744255066,2.59185695648,3.58848166466,3.17296743393,3.17015814781
8,7.65228796005,7.57238149643,7.61210775375,7.77798032761,7.70709848404,7.95851135254
2,4.9005355835,4.60921573639,4.65390205383,5.57202243805,4.77396154404,5.22222805023
1,1.88023900986,1.62512505054,1.39745569229,2.40724897385,1.52883946896,2.65972232819
8,7.20084810257,7.32644891739,6.91203594208,7.81448173523,6.9790391922,8.00364017487
2,5.25479364395,5.08294153214,5.17988729477,5.19106388092,5.14855098724,5.19744777679
8,7.14800167084,7.22395658493,7.06581878662,7.7832159996,7.05345487595,7.89899206161
2,4.3367934227,4.34115600586,4.58080863953,4.40011167526,4.12525272369,4.20673274994
8,7.15245103836,6.84735202789,6.88523674011,6.13701248169,6.83690071106,6.06616592407
8,7.5743727684,7.62112283707,7.56566905975,7.78611755371,7.56658983231,7.89504861832
8,6.84824323654,6.7925863266,6.79015398026,7.67139863968,6.82788133621,7.34259319305
6,2.36232018471,2.0327630043,1.91496992111,2.81426858902,1.58348810673,2.59927654266
8,7.58574867249,7.48275089264,7.73999404907,7.82848072052,7.68444728851,7.99271345139
8,4.9523639679,5.02658462524,4.9288687706,5.58912706375,4.85401535034,5.74072742462
6,5.99563837051,5.81961393356,5.99246072769,5.39872360229,5.85056304932,5.80879878998
1,5.52699995041,5.64526891708,5.49458408356,5.29714584351,5.39967012405,5.28847503662
6,4.34369754791,4.47973108292,4.66450357437,6.93097543716,5.14413452148,6.58916854858
7,5.85907363892,5.80539941788,5.71391582489,6.47864484787,5.81184101105,6.63014793396
8,7.50192832947,7.34807014465,7.2600646019,7.75168800354,7.14738559723,7.83263015747
8,6.11209249496,5.98043632507,6.00861930847,6.83552026749,5.98540830612,6.33663892746
2,2.66458582878,2.66383576393,2.90063714981,1.65843009949,2.59604907036,2.03977823257
6,5.61010360718,5.7400894165,5.81397724152,6.04223632812,5.63208818436,6.33826828003
8,7.57571172714,7.5851650238,7.57179927826,7.795773983,7.53646326065,7.92648363113
6,5.92956399918,5.82726812363,5.71363115311,5.6249165535,5.83104324341,6.15477991104
3,3.4568874836,3.42238306999,3.31626200676,5.28349590302,3.55866026878,4.43946170807
6,5.83004283905,6.04788017273,6.07620000839,6.52148723602,6.07453346252,6.42971801758
7,4.98603630066,5.03798627853,5.08259057999,5.57220649719,4.99938106537,5.91005134583
1,2.11097669601,2.98300147057,2.77326798439,1.53633260727,2.77357959747,1.47905158997
6,2.5122051239,2.35664129257,2.40544295311,2.67046356201,2.38375473022,2.77325963974
8,7.82703542709,8.06560134888,7.9712600708,7.83050823212,8.09152698517,8.03200435638
8,6.86070394516,6.82967567444,6.66787672043,7.5671339035,6.80757236481,7.45595884323
6,6.07330513,6.38745927811,6.44171142578,6.71803760529,6.49498271942,6.64450645447
6,4.84296274185,4.84046316147,5.0407910347,4.5348033905,5.01204824448,5.98983287811
8,6.30768728256,6.10724306107,6.02804517746,5.98234224319,5.95462608337,6.27014493942
8,7.68164396286,7.72941064835,7.7011384964,7.79969739914,7.60195446014,7.93665933609
6,6.21079826355,6.21880149841,6.14705228806,6.17500352859,6.20071029663,6.24791955948
6,6.07635164261,6.13578701019,6.21764039993,6.5336856842,6.07669115067,6.42793750763
2,4.37741422653,4.29566001892,4.19158172607,4.4360704422,4.11021280289,4.31328296661
6,4.87598371506,5.61384391785,5.37721395493,5.12787055969,4.80182409286,5.16923379898
8,5.00767564774,5.1257276535,5.00119686127,7.35322475433,4.5728559494,7.3224067688
8,6.47174692154,6.50083255768,6.45317840576,7.07045984268,6.456594944,7.16201877594
6,4.13015127182,4.08624982834,3.99951839447,4.53753328323,3.99114155769,4.79495763779
8,6.89307975769,6.71124458313,6.77638578415,7.78378868103,6.98625278473,7.79681396484
8,6.21766614914,6.62327241898,6.42345619202,7.03966283798,6.41457605362,7.22308635712
6,4.30125904083,4.00696992874,4.28092575073,5.82347297668,4.27989959717,6.70340681076
1,4.14613819122,4.65155744553,4.07874011993,3.17931556702,4.37149143219,2.98489689827
6,4.22709941864,4.70965576172,4.28810596466,4.93938541412,3.82673811913,5.16764354706
6,4.75237083435,4.72760009766,4.94385004044,4.51756000519,4.93247509003,5.02950000763
5,6.30603885651,6.42427206039,6.39860725403,6.92137908936,6.28938817978,6.48300790787
7,4.17275857925,4.32964515686,4.24411582947,4.40394115448,4.05527114868,4.64747905731
8,7.15517997742,7.4592833519,7.57486867905,7.79533433914,7.45019197464,7.91019105911
8,7.67070674896,7.6656794548,7.674243927,7.7588968277,7.55468559265,7.90303373337
2,5.45791006088,5.54801893234,5.54288053513,5.68578720093,5.2141866684,6.41886615753
5,4.792989254,4.91899347305,4.94214344025,4.06417989731,4.93003416061,4.57877540588
8,7.42022705078,7.34594297409,7.25211954117,7.74551725388,7.25368642807,7.88102817535
2,3.09078669548,2.91330242157,2.79502391815,2.22408485413,2.51941084862,2.53692531586
6,5.55252838135,5.69921827316,5.71715450287,5.83402872086,5.46848058701,5.14555597305
8,7.39530420303,7.47295093536,7.41830968857,7.74812459946,7.1512298584,7.9050116539
4,3.90131998062,4.29157495499,4.23597002029,5.20329475403,4.20682811737,4.51972103119
2,4.25781202316,4.58059978485,4.32547950745,4.1480178833,4.10003089905,4.77649879456
7,5.65606307983,5.3782916069,5.35534954071,6.32263422012,5.13208055496,6.5123872757
8,6.92374944687,6.88889741898,6.85467100143,7.78014278412,6.88419342041,7.9379491806
8,7.8905582428,7.83867502213,7.86630535126,7.78383398056,7.81233787537,7.92984771729
7,5.75840044022,5.79855585098,6.06546783447,6.66103029251,5.29626178741,6.87538814545
8,6.7317481041,6.90045261383,6.86857318878,7.74946689606,6.98648786545,7.85785675049
8,5.98869848251,6.05553388596,5.94398927689,5.55984210968,5.9666852951,5.10377836227
8,5.77418422699,5.24395561218,5.64222431183,7.12379455566,5.97703790665,6.39358949661
1,1.41149806976,1.28341794014,1.21599984169,1.92327594757,1.54600644112,2.12681245804
8,7.59714317322,7.73804569244,7.82298994064,7.78628873825,7.90743255615,7.97627782822
5,4.9424123764,4.64084100723,4.64362573624,4.27359437943,4.76829910278,4.5008687973
8,7.89200925827,7.85705709457,7.81942081451,7.79556894302,7.7985367775,7.93683576584
8,6.54449081421,6.65360021591,6.39637327194,7.17467069626,6.1211643219,6.84815835953
8,7.02769184113,7.20474386215,6.95253324509,7.75873184204,7.03779411316,7.87647151947
6,6.31546115875,6.3689031601,6.51063919067,5.76019573212,6.48703622818,6.11551094055
6,3.35704994202,3.63564610481,3.81333255768,4.06229352951,3.39274835587,3.55462169647
8,6.83588171005,6.65392303467,6.57584524155,6.43864440918,6.64146471024,6.75179290771
8,7.75219202042,7.61653280258,7.60720682144,7.80489635468,7.62061071396,7.8938202858
8,7.32944726944,7.37189388275,7.44630861282,7.7561173439,7.36171531677,7.74056577682
3,2.4749250412,2.56680297852,2.48150157928,2.50085115433,2.59506559372,2.83695936203
6,5.14646434784,5.1060461998,5.24924755096,5.04340839386,5.0127453804,5.90071439743
8,6.95712661743,6.77470779419,6.71103715897,7.6058216095,6.67088270187,7.9001789093
8,7.48619604111,7.18626928329,6.98878002167,7.80928754807,7.47179031372,7.8990983963
2,3.20896434784,3.35481643677,3.83161258698,2.33991718292,2.63547849655,2.56904792786
1,1.70405828953,1.82313394547,1.91778755188,1.40517377853,1.02650928497,2.19303512573
8,7.60043001175,7.6591963768,7.66137838364,7.78688573837,7.69397211075,7.94552278519
8,6.33045959473,6.4379029274,6.44917678833,7.27211141586,6.3515048027,7.49152135849
7,5.73780965805,5.83643007278,5.74235773087,5.78916406631,5.46752786636,6.36033248901
7,3.91968297958,4.14797449112,4.12824630737,5.55298423767,4.42681121826,5.92121315002
7,4.69368743896,4.75694322586,4.8536438942,5.24553775787,4.72173547745,5.63648462296
8,7.04120588303,7.25176477432,7.2509264946,7.79837036133,7.18325996399,7.99338912964
6,6.06927108765,6.18115568161,6.24056768417,6.59574556351,6.3687710762,6.66942405701
6,2.03790640831,2.17332172394,2.12412500381,2.87239980698,3.03786420822,3.24287438393
8,7.75946617126,7.89795160294,7.89115715027,7.80616664886,7.94492149353,7.96398019791
6,3.13200855255,3.11802506447,3.29694509506,4.38755607605,3.18716001511,4.31601333618
6,3.74079728127,4.34137439728,4.15525102615,5.45522737503,4.43980693817,4.97419643402
7,3.02900052071,3.33197236061,3.43063783646,3.81238222122,3.15902400017,4.36490345001
8,6.55036306381,6.67894268036,6.64490842819,7.79636001587,6.80750751495,7.80290794373
6,5.56930160522,5.56596422195,5.54597663879,5.96346187592,5.50250959396,5.85431432724
8,7.77794551849,7.65688657761,7.68127250671,7.8152756691,7.68855524063,7.97186660767
8,7.6428976059,7.59779071808,7.59216070175,7.70116853714,7.51666259766,7.6324224472
8,7.64312839508,7.65867328644,7.66455554962,7.7943611145,7.7405872345,8.01096630096
8,6.57364702225,6.5003323555,6.48866701126,7.3397564888,6.32581567764,7.37852859497
8,6.32373476028,6.36022090912,6.33196926117,6.67040920258,6.34532833099,6.73084306717
6,4.66698455811,4.82369995117,4.80773305893,4.70046234131,4.84158849716,4.44367027283
1,4.29723262787,4.88210773468,4.46438598633,4.84276676178,4.75280475616,5.96170759201
8,7.72835540771,7.8895072937,7.88502407074,7.82351875305,7.92659282684,8.07210731506
7,5.38931751251,5.47113418579,5.45026922226,5.80785560608,5.55104827881,6.08401727676
7,5.49407482147,5.64230871201,5.6916975975,6.0922870636,5.73256826401,6.58068609238
8,6.63060474396,6.4173707962,6.41999721527,7.10653686523,6.25234699249,7.07221364975
7,5.08040809631,4.89397621155,5.03320837021,5.19119024277,5.13378810883,5.69267606735
8,6.63867998123,6.74003839493,6.70644330978,7.35566329956,6.78917312622,7.37823677063
6,5.95867824554,5.98724651337,6.04159402847,7.58901309967,6.26558160782,7.24746274948
8,7.61247158051,7.58127880096,7.52727890015,7.79028606415,7.54029369354,7.8774433136
8,7.52738714218,7.07014226913,7.30071306229,7.78100156784,7.28770589828,7.89755535126
5,2.13530445099,2.33082294464,2.41054582596,2.60294914246,2.53334403038,2.65116834641
8,5.94102478027,6.00783061981,5.95956945419,6.54331445694,6.04975700378,6.39993858337
7,5.58356761932,5.75425004959,5.83956050873,6.59099531174,5.57033205032,6.06059646606
5,4.70087385178,4.68262434006,4.74121665955,4.77079486847,4.90341758728,5.3330783844
2,2.80241751671,2.78313708305,2.44099617004,1.89430093765,2.80207228661,2.63882017136
8,6.97593259811,7.35246038437,7.04761457443,7.79332590103,7.28453874588,7.81536960602
2,3.66455769539,4.05816078186,3.59205555916,3.76956892014,3.81992912292,4.26447916031
7,4.97251462936,5.13558340073,5.13575410843,5.33891439438,5.15074729919,5.69306373596
7,4.64316797256,4.67977666855,4.20229053497,5.94385004044,4.73852968216,6.59266901016
8,6.55159568787,6.49373531342,6.52620601654,7.58216524124,6.667116642,7.72584629059
8,7.67568540573,7.56537342072,7.53796052933,7.79956150055,7.58105802536,7.94004297256
6,2.96974611282,3.13135766983,2.99078774452,3.00656032562,3.0261464119,2.81686306
8,7.15909957886,7.13869285583,6.98797750473,7.75495481491,6.92683839798,7.79647350311
8,7.15527772903,7.03628110886,7.01788330078,7.47165489197,6.95912361145,7.54177093506
6,5.8242931366,5.77200603485,5.7544465065,6.14797830582,5.90205812454,6.36130714417
6,4.2655248642,4.36793518066,4.54732465744,4.67881155014,4.44992828369,5.41356086731
8,6.19599151611,6.13627004623,5.89331007004,7.7683763504,5.88298416138,7.89840364456
6,3.83543372154,3.87598848343,3.89809560776,4.48117923737,4.52475500107,3.34305667877
8,7.4531879425,7.22270870209,7.10709857941,7.12520503998,7.1652135849,6.10904359818
8,4.52651500702,5.05240011215,4.92278003693,6.00701236725,5.06427812576,6.53714227676
8,6.88449954987,6.71698570251,6.79056167603,7.31689739227,6.63224554062,7.45430707932
7,5.37159204483,5.27379131317,5.20957279205,6.12709856033,5.28495645523,6.1255106926
8,6.61710453033,6.75451612473,6.75116968155,7.83208036423,6.90815496445,7.86280107498
6,5.03190803528,5.2567615509,5.1765422821,4.84771728516,4.61662769318,4.43974399567
7,5.85874557495,5.70614957809,5.5596871376,5.7719039917,5.86300706863,6.14230251312
2,3.70009636879,3.83315038681,3.95182943344,5.10638046265,3.54647803307,4.35881948471
2,4.33986854553,4.62572956085,4.32278728485,4.22176599503,4.53648138046,4.21180725098
6,6.05841684341,5.92093372345,6.1268248558,5.24064731598,5.6524887085,5.75383615494
8,6.7266497612,6.90822696686,7.21507263184,7.75673484802,7.31546163559,7.90531635284
8,7.57477998734,7.45804023743,7.41252279282,7.75268602371,7.29886436462,7.91129398346
7,3.59917092323,3.73093724251,3.62204170227,4.02128410339,3.70101428032,4.7743473053
4,4.34461975098,4.48276758194,4.35583686829,4.65742015839,4.36823129654,4.67641115189
8,6.8506398201,6.94884443283,7.0013885498,7.80238342285,7.1763086319,7.85312509537
8,6.33993625641,6.352247715,6.30026912689,6.91243362427,6.6891336441,7.29801225662
2,4.82946586609,4.89032697678,4.91332054138,5.08252668381,4.75498104095,5.13632106781
6,5.23033285141,5.62611722946,5.31699037552,5.29626989365,5.23668050766,5.57792329788
8,5.89787817001,5.85656499863,5.85221481323,6.63382196426,5.70908355713,6.51650953293
7,6.5374007225,6.56308937073,6.64610624313,7.1191649437,6.75820112228,6.90252494812
8,7.42797374725,7.36290979385,7.33309793472,7.79516458511,7.33447551727,7.91721057892
8,6.65806484222,6.55073165894,6.52528572083,7.51149320602,6.23856735229,7.34319877625
8,6.13656568527,6.26313972473,6.34991359711,7.41855144501,6.43732309341,7.05951023102
8,6.40308713913,6.48508882523,6.23303127289,7.63276100159,6.17873048782,6.62444972992
7,4.91012620926,4.93456935883,4.9772734642,4.61882209778,5.02075719833,4.67809677124
7,4.83247947693,4.18255615234,4.23782539368,5.19751930237,4.4956817627,5.2586607933
2,4.80567216873,4.85108184814,5.06957864761,4.923579216,5.15417098999,4.22049474716
8,7.26366901398,7.12222576141,7.15549087524,7.49530696869,7.23507261276,7.74057388306
5,4.69028759003,4.63955497742,4.49927043915,5.0237569809,4.59178686142,4.54347324371
6,4.11650466919,4.20677995682,4.15655326843,4.12560462952,4.12967824936,4.44005298615
6,5.54695701599,5.5593047142,5.62418222427,6.40240859985,5.55888938904,6.62322950363
8,7.22509241104,7.16641521454,7.11194849014,7.82808542252,7.27136898041,7.98614263535
8,7.38181638718,7.21567392349,7.18827724457,7.76301860809,7.2546877861,7.86219930649
4,3.59022760391,3.68289899826,3.73594713211,4.38547801971,3.91077494621,3.84442806244
8,7.06452798843,6.97617864609,6.9435801506,7.76354503632,6.95376873016,7.72226715088
2,3.4139122963,3.86897444725,3.95332741737,2.04907941818,2.78991150856,2.73671674728
6,4.5397977829,4.68341970444,4.60879135132,4.10946369171,4.95135164261,5.14605331421
8,6.09987354279,6.06997442245,6.07222604752,6.03153419495,6.03639793396,6.38679456711
4,4.02163600922,3.90430450439,3.80550289154,4.72759437561,3.85280895233,5.35147285461
6,5.64026546478,5.54307317734,5.50407171249,5.60838985443,5.50798559189,6.06456232071
6,6.33434438705,6.32050323486,6.27131652832,6.33456993103,6.37230682373,6.34566307068
6,5.66840314865,5.7903842926,5.63584947586,5.9491481781,5.79403686523,6.05744361877
5,2.49575424194,3.13970661163,3.05401825905,2.72744512558,2.87249827385,2.85963869095
5,2.53835058212,2.47013020515,2.52947378159,3.04010152817,2.80074214935,3.279327631
8,6.79743480682,6.95628356934,6.82737731934,7.7740893364,6.94645786285,7.92558479309
