LogisticRegression,XgBoostRegLin,XgBoostRegLin_Depth8,XgBoostRegLin_Depth7
7,5.71419143677,5.64781475067,5.61830282211
1,3.05663156509,2.75114560127,2.82721066475
5,0.808450162411,0.955014586449,0.95380538702
8,7.24134922028,7.15781879425,7.14220237732
7,4.42276477814,4.4041595459,4.64340019226
6,4.8968629837,4.83539819717,4.79065656662
8,4.52419137955,5.08019018173,4.9511475563
6,3.75863289833,4.09993839264,4.13853931427
8,6.91412878036,7.05493354797,6.84859228134
8,5.728328228,5.7892537117,5.73262739182
8,8.0070476532,7.89120006561,7.89062213898
8,4.11668109894,4.63725280762,4.43016910553
8,7.43978881836,7.59339618683,7.56616449356
8,7.83625602722,7.75612068176,7.72066307068
6,4.68065738678,5.0348110199,4.9250164032
5,2.44211125374,2.42764377594,2.54600286484
6,5.73917245865,5.41901636124,5.30586051941
8,5.14286184311,5.23802375793,5.26125335693
8,7.95490837097,7.7373585701,7.70952033997
8,7.66848182678,7.81733560562,7.78113651276
8,7.68986988068,7.73894500732,7.65485286713
6,4.78099775314,4.65173482895,4.96743679047
4,4.00786209106,4.0209403038,3.98050928116
8,5.73507833481,6.07326745987,6.27848529816
8,7.25878334045,7.29406452179,7.13939571381
7,6.49889230728,6.64034605026,6.54711580276
8,7.67479276657,7.86207437515,7.84450674057
6,5.67410182953,5.65815258026,5.72901821136
8,6.66993570328,6.65281009674,6.69010972977
8,7.51025295258,7.18670368195,7.34053707123
8,7.4338760376,7.64360237122,7.45370674133
4,5.5589261055,5.32654905319,5.32077693939
3,5.29731845856,5.56060647964,5.52841615677
8,7.54483699799,7.58033037186,7.44181060791
6,5.79906415939,5.94010782242,5.86751270294
4,3.58559560776,3.49126148224,3.45726466179
4,2.39906406403,2.64010763168,2.49990606308
8,6.43605184555,6.91997671127,6.93426322937
8,6.75154590607,6.74279069901,6.94956636429
8,5.37272882462,5.7957406044,5.87570095062
8,6.86723089218,6.64781522751,6.6995639801
6,4.83158683777,4.88081979752,4.88973522186
5,4.78563928604,4.74048900604,4.6598200798
8,7.23126316071,7.00948572159,7.03064680099
8,5.31323766708,5.77131128311,5.7290802002
8,6.15927457809,5.87467193604,6.00448560715
6,5.02794027328,4.96873474121,5.0781879425
6,6.7884683609,6.70445585251,6.36124753952
6,4.67435026169,4.63967132568,4.80498600006
6,4.67212772369,4.84374523163,4.95438528061
7,5.84641075134,5.84891557693,5.88933563232
6,5.39393854141,5.43667650223,5.59007120132
8,6.90364789963,6.68064880371,6.69981479645
6,6.19190359116,6.4112443924,6.40984916687
8,6.78876924515,6.73206043243,6.72678947449
4,2.41134548187,2.75280570984,2.7652823925
8,7.22989320755,7.03474330902,7.01470851898
4,3.09585881233,3.02934765816,3.06104898453
8,7.88327264786,7.82786607742,7.80585765839
7,4.79341268539,4.95981407166,4.85701274872
6,5.52056455612,5.62768697739,5.51348018646
8,5.35610151291,5.53998661041,5.20574140549
8,7.07068824768,6.90094184875,6.90713071823
8,7.7380604744,7.68500185013,7.69487762451
1,3.00550174713,3.18882155418,3.11156487465
4,3.40994882584,3.37653207779,3.56626105309
6,3.42716002464,3.725066185,3.6580722332
6,5.88261175156,5.79735517502,5.98255395889
6,5.77378845215,5.74252700806,6.03106355667
8,7.13219213486,6.9746928215,6.96121120453
7,5.45501422882,5.22429418564,5.26277303696
6,3.91041517258,3.93561172485,4.12916564941
6,4.98915576935,4.85030651093,4.83420276642
6,5.98815059662,6.08183479309,6.10834980011
8,7.57505750656,7.7047533989,7.56765127182
6,4.87962388992,4.91615104675,4.8949136734
8,7.83666419983,7.89922523499,7.89465236664
7,6.00729131699,5.8789434433,5.77276134491
4,4.59688806534,4.50252914429,4.54566478729
8,5.90798902512,6.35944366455,6.40751028061
7,5.13635158539,5.38134908676,5.20626068115
8,6.9201259613,6.93314218521,6.93364620209
7,5.15780735016,5.86612653732,5.52877759933
8,5.77276039124,5.87151288986,5.79384183884
8,7.27208089828,7.18384313583,7.25047588348
8,5.70464515686,5.87974309921,5.79557657242
8,6.1399140358,6.31719398499,6.26731491089
8,7.08853816986,7.14376068115,7.10696220398
8,6.14663743973,6.158390522,6.41064596176
8,7.19631052017,6.76205778122,6.80173158646
5,4.24924850464,4.28156328201,4.17758321762
6,6.06711053848,6.1433224678,6.06863546371
6,5.63010835648,5.49905109406,5.5464091301
7,5.25797843933,5.18180179596,5.21340608597
8,7.11741065979,7.06625795364,7.126329422
7,6.41146039963,6.08084344864,6.00738239288
5,3.75073981285,3.73692822456,3.7830593586
8,7.04533433914,6.91658401489,6.75534772873
8,7.15110301971,7.2781162262,7.33644914627
8,6.59867811203,6.94087600708,6.95472478867
1,2.3970746994,2.46578931808,2.72513222694
6,3.26378750801,3.10509634018,3.26475977898
8,7.45961618423,7.46464395523,7.44727182388
7,5.80706357956,5.85084438324,5.77552127838
8,7.39886236191,7.46474647522,7.32349538803
8,6.89953947067,6.7565946579,6.81916189194
6,6.39039373398,6.31293296814,6.28393316269
1,1.26774406433,1.42246699333,1.77613401413
6,4.39511108398,4.09227323532,4.57017993927
6,3.78040146828,3.75440621376,3.69858717918
6,5.68584680557,5.47440767288,5.57971048355
6,4.67744922638,4.4865899086,4.43423271179
5,2.24888706207,2.19939756393,1.96832084656
6,5.74758911133,6.07220411301,6.16228866577
1,4.05543899536,4.29903411865,4.15653705597
8,6.61102581024,6.64661741257,6.74988460541
6,5.96212482452,5.98539638519,6.2091217041
6,2.69650053978,2.64558506012,2.32324552536
7,5.12951850891,5.27655601501,5.24236154556
8,7.1969461441,6.92305374146,7.09788370132
8,7.14876174927,7.49698829651,7.51792430878
8,7.18120574951,7.0619134903,6.9052901268
5,5.54456329346,5.2788901329,5.48417711258
8,7.01696205139,7.06701421738,7.05739021301
1,2.90960764885,2.12131881714,2.24975514412
8,6.58199453354,6.63489341736,6.44600009918
2,4.54300785065,4.40899419785,4.6202454567
1,1.88458800316,0.881016850471,1.4321655035
8,7.81952095032,7.62670326233,7.48290014267
6,5.46023797989,5.22060251236,5.26651716232
6,3.98735165596,3.98775434494,3.97516441345
7,5.60933971405,5.3535861969,5.51461315155
8,6.80030870438,6.77854347229,6.69031667709
4,4.54171419144,4.33162975311,4.34869241714
8,6.44204950333,6.31345319748,6.41745281219
8,6.92120170593,6.78127908707,6.81490755081
8,7.31135606766,7.27521944046,7.25751972198
5,4.19781780243,4.03887271881,4.18653583527
6,5.77284908295,5.78166007996,5.76382160187
8,5.81974840164,5.85446119308,6.1799955368
8,6.45198392868,6.70246887207,6.68875074387
6,6.25193023682,6.31153726578,6.13645744324
8,6.74038219452,6.77234315872,6.77167081833
1,2.9199552536,2.54518914223,2.24670505524
8,6.66392469406,6.54680109024,6.52757263184
5,4.45116996765,4.63497591019,4.42999458313
7,4.83297777176,4.97423028946,5.00343418121
6,3.52826142311,3.39375209808,3.49401688576
1,3.65389943123,3.36286830902,3.39340639114
6,5.86666440964,6.00449466705,5.95338916779
2,2.41403388977,2.13799238205,2.25292396545
3,2.58299303055,2.68121218681,2.63017034531
6,4.67906570435,4.56205654144,4.47146701813
8,6.62730836868,6.77671957016,6.66047859192
8,7.13496351242,7.11335468292,7.06111955643
2,2.08629488945,1.87135672569,2.20197272301
6,3.83889651299,3.67203378677,3.82582902908
6,5.48038101196,5.71539306641,5.75190114975
2,5.31708717346,5.02624082565,5.05992937088
8,7.36991405487,7.54815149307,7.40703964233
8,6.01851320267,6.36238384247,6.48114204407
3,2.59269666672,2.66783094406,2.69621825218
8,6.57872533798,6.47288656235,6.4869055748
8,7.07226705551,7.02681016922,6.95731973648
8,7.31400489807,7.5069565773,7.5631814003
8,6.5817937851,6.46843528748,6.44132804871
8,7.13017368317,7.13260316849,7.13155460358
8,7.36894702911,7.31022882462,7.20171880722
8,6.7360625267,6.78339862823,6.73668479919
6,5.14485263824,4.9819188118,4.9166970253
8,7.28517007828,7.30624675751,7.14975643158
8,7.17134666443,6.89477205276,6.86339759827
6,6.86402463913,6.56026887894,6.33632946014
2,2.00063419342,2.16864275932,1.87974536419
5,2.47148180008,2.58656144142,2.73216581345
7,5.38048648834,5.68072557449,6.08664798737
8,6.56052875519,6.63900709152,6.60667181015
8,6.70576286316,6.75592470169,6.78888463974
4,5.55161094666,5.64689493179,5.57712507248
8,6.4870634079,6.54021406174,6.6119389534
4,5.54633378983,5.46489953995,5.33867025375
8,7.35001897812,7.41060686111,7.23685407639
6,6.52378416061,6.49815177917,6.53547668457
8,7.99710273743,7.89744472504,7.97588014603
8,4.51790189743,4.80075025558,4.56757736206
6,5.61160087585,5.41098737717,5.19428873062
5,0.831957221031,1.19042813778,1.38734722137
5,2.6630461216,2.62168955803,2.51046919823
5,4.94528770447,5.03799343109,5.12711906433
7,6.39603710175,6.31086444855,6.3024058342
6,6.09999656677,6.02878570557,6.02334785461
6,5.28056192398,5.35700082779,5.25334692001
8,7.16649246216,7.0869011879,7.09838199615
6,3.82826471329,3.88317728043,3.976354599
8,6.41418743134,6.45541381836,6.52776908875
1,3.38837838173,3.12476873398,3.54384899139
7,5.28363180161,5.70829391479,5.80285310745
6,5.11561727524,5.34536409378,4.93720054626
6,3.27673172951,3.32349729538,3.30534696579
8,7.1358294487,7.13027667999,7.05403184891
5,3.81143856049,3.83140420914,3.58782744408
8,7.69357872009,7.77627754211,7.85210990906
8,7.44338226318,7.53153657913,7.59441328049
8,6.21676111221,6.70857334137,6.67746829987
8,5.69810962677,5.78312206268,5.66433525085
7,6.58832550049,6.44080924988,6.56829118729
6,2.38872265816,2.50045156479,2.62578248978
8,7.74483251572,7.74629592896,7.71953439713
2,1.35180902481,1.02620840073,1.19164800644
7,5.97048854828,6.06314754486,5.90997600555
8,5.81411647797,5.89438390732,6.00823545456
1,4.77513456345,5.06394386292,4.80435657501
8,4.56322622299,4.7986831665,4.71871042252
8,6.34684419632,6.34697294235,6.36516618729
6,5.98576974869,6.18704271317,6.27119398117
8,7.66893434525,7.62934970856,7.62977790833
4,3.10665082932,3.39148855209,3.46607875824
1,2.27872657776,2.42312264442,2.33348941803
4,3.82295608521,3.7488348484,3.75658464432
8,7.07853317261,7.1090221405,7.10909891129
8,7.0819272995,7.06391906738,7.06254911423
5,4.4703412056,4.40958976746,4.39119434357
6,5.30323457718,5.28909444809,5.43585681915
8,5.60999107361,5.44091367722,5.28605651855
6,6.32389736176,6.12798261642,6.29093694687
6,5.70066452026,5.32838916779,5.36157894135
6,6.04156923294,6.14489221573,6.14060497284
8,5.53884792328,5.56690263748,5.5298204422
8,7.56374168396,7.54538679123,7.49141263962
7,2.93517589569,3.22199583054,3.25491404533
8,4.20144891739,4.70240974426,4.94844198227
5,4.5611448288,4.82860565186,4.84175109863
8,5.58926200867,5.40155792236,5.34827136993
6,5.48806428909,5.61415243149,5.69557571411
2,3.27318763733,3.36194515228,2.65137195587
6,4.82593488693,4.74089050293,4.49262619019
6,6.20974493027,6.33122730255,6.35670995712
8,6.94312334061,6.77044916153,6.731944561
8,6.56248474121,6.41075754166,6.41881370544
8,6.37494087219,6.28512001038,6.26837110519
8,6.46293783188,6.43365240097,6.36480665207
2,2.23203492165,2.11004471779,2.29682636261
8,5.88803577423,5.59747266769,5.71369886398
8,6.94104623795,6.95465803146,6.89260911942
6,5.12372541428,5.44361495972,5.4718875885
8,7.9132771492,7.90688943863,7.912545681
8,6.99355697632,7.01585245132,6.93566417694
8,7.89873027802,7.86487197876,7.91545629501
8,7.33052635193,7.34847974777,7.48655128479
8,7.50288677216,7.40205287933,7.47762298584
6,5.68663930893,5.61492586136,5.60791683197
8,6.8252530098,7.09490203857,6.98409605026
5,4.51274394989,5.09882116318,4.99994659424
8,6.27754068375,6.24609518051,6.09621429443
6,4.19158840179,4.01519584656,4.16602706909
8,5.83781862259,6.09259462357,6.01539373398
6,5.50574111938,5.75918102264,5.74567222595
1,1.35241174698,0.444170743227,0.917650461197
8,7.4833111763,7.45294332504,7.29595994949
8,7.07415485382,6.94651937485,6.89774847031
8,6.23854207993,5.76178359985,5.87373018265
8,7.43359947205,7.4000787735,7.55274391174
1,3.79897880554,2.99261450768,2.89298987389
2,2.71994495392,2.41493940353,2.56278562546
6,4.01395893097,3.76861715317,4.18913936615
8,6.92996025085,6.77952289581,6.91078090668
4,4.41926670074,4.63539361954,4.7093334198
7,4.42949295044,4.25840377808,4.39382600784
8,6.65550947189,6.64410161972,6.68877983093
8,6.79410600662,6.91887903214,6.8919005394
8,6.52511835098,6.16236019135,6.29085350037
8,6.68379163742,6.91103219986,6.80415010452
7,6.30183982849,6.03498888016,5.95580863953
8,6.70210695267,6.53833675385,6.55955791473
6,6.28750944138,6.26928472519,6.21987056732
8,4.99328613281,4.96752977371,5.05312681198
6,5.53887462616,5.68691682816,5.74746131897
8,7.33073616028,7.45952367783,7.46681451797
6,2.44449496269,2.57385492325,2.6545290947
6,5.02607393265,5.3359041214,5.47125482559
8,5.50855493546,5.57308483124,5.51334238052
2,1.85006785393,1.68568980694,1.93068420887
2,3.95498895645,3.73384404182,4.11093425751
8,6.90576314926,7.02007484436,6.85377883911
8,7.56187534332,7.53202867508,7.49735641479
8,8.0205078125,7.57861995697,7.55113792419
6,4.68835830688,4.31778287888,4.47998285294
1,4.17610740662,4.30345439911,4.38718128204
8,6.98037672043,6.92250156403,6.94161128998
8,6.75403785706,6.69399929047,6.57864236832
8,7.23368787766,7.15595436096,7.19286489487
5,4.68829679489,5.07127714157,5.02469539642
2,4.6292757988,4.4578294754,4.69322347641
8,7.31310176849,7.26676464081,7.29340744019
8,7.19222688675,7.09397935867,6.98066568375
3,2.79985356331,2.8966012001,2.25356960297
7,5.49209403992,5.64661121368,5.67471265793
4,5.35654830933,5.54910802841,5.39006662369
8,6.87216806412,6.98085737228,6.99352502823
1,2.51241755486,3.30114841461,2.777135849
6,6.21396160126,6.05985879898,6.08761310577
8,4.78642702103,5.10447406769,5.48820352554
8,6.49626255035,6.50882148743,6.38488721848
6,5.92006874084,6.19921207428,6.17544984818
8,7.41037225723,7.47414207458,7.33657979965
8,5.97291851044,6.18531751633,6.39653873444
6,6.37554502487,6.33216428757,6.21530723572
5,2.69751477242,2.96362185478,3.07365298271
8,7.46097278595,7.47272443771,7.48504114151
8,7.62706804276,7.56941795349,7.41276311874
7,6.05437231064,6.26626825333,6.27203416824
6,5.64195489883,5.80566596985,5.65144824982
8,7.82492256165,7.8485918045,7.72998857498
6,5.25743341446,4.80113697052,5.03860807419
1,3.98859715462,4.51412296295,4.71310281754
7,5.01697874069,4.90560626984,4.91777467728
2,4.30807781219,4.12036705017,4.17544269562
8,8.00332069397,7.97872924805,7.94361972809
1,2.45671749115,2.23309469223,2.25810861588
8,6.49598646164,7.04679203033,7.0379743576
7,6.5943903923,6.01672124863,5.9300866127
1,4.46142244339,4.08570432663,4.1856508255
7,5.3932967186,5.61028242111,5.68480968475
6,4.18592262268,4.13451766968,4.17487478256
7,6.19011449814,6.32373523712,6.314848423
8,6.29142284393,6.32764816284,6.48888492584
6,2.71559906006,2.91000962257,3.14103317261
1,3.68865799904,3.32837176323,3.27558660507
8,6.71965646744,6.83282709122,6.80830955505
7,5.16240167618,5.22782516479,5.24358510971
8,6.16343927383,6.12381315231,6.18828439713
8,7.09737968445,6.93095588684,6.93245410919
8,7.08778047562,7.15016841888,7.20362472534
8,7.72344493866,7.73962163925,7.75906944275
7,5.36714506149,5.1303653717,5.20034170151
8,7.32569265366,7.36988210678,7.24654006958
8,7.27544355392,7.13344335556,7.04473400116
8,6.53673124313,6.5389547348,6.47936010361
5,3.63135242462,3.97850251198,4.15142202377
1,3.62615299225,3.3971259594,3.45375943184
8,7.85525608063,7.78841209412,7.766310215
8,6.11013793945,5.74404859543,5.82197237015
8,7.69559192657,7.7506570816,7.71910476685
1,1.47455215454,1.78042817116,1.55331158638
5,4.5232219696,4.65277481079,4.80149126053
8,5.5069899559,5.53009939194,5.63174009323
8,6.59128284454,6.67718982697,6.7338476181
7,5.08946847916,6.19061470032,6.37548017502
5,2.07784509659,2.03544688225,2.10832428932
8,7.35003614426,7.17603111267,7.20971870422
6,5.8408370018,5.96070146561,5.94129276276
8,7.44805240631,7.41747093201,7.49249982834
8,6.58144760132,6.45754814148,6.43887901306
8,5.59177494049,5.82336711884,5.82229328156
1,3.10236358643,3.42778372765,3.54112005234
8,7.25203275681,7.21938371658,7.19599056244
1,3.19943237305,3.34845328331,3.3188123703
8,7.79727268219,7.72029495239,7.74536275864
8,6.84209251404,6.76244115829,6.78232049942
7,5.65752887726,5.54653263092,5.56069421768
1,3.04798054695,3.30569243431,3.41649317741
8,7.04119157791,7.06419897079,7.09476184845
8,7.55137252808,7.55049800873,7.51148986816
8,7.03334569931,6.84359121323,6.95106458664
4,2.72949075699,2.77734899521,2.97359538078
8,5.80124378204,6.21494674683,6.04018259048
1,4.56988716125,4.34805822372,4.34117794037
8,7.16922473907,7.10230970383,7.05407571793
8,7.28183603287,7.17810821533,7.09410858154
8,6.41009902954,6.6052980423,6.49011659622
6,6.35408449173,6.39203596115,6.45327234268
8,7.43461275101,7.37424850464,7.46598291397
6,4.59496021271,4.22635746002,4.28149318695
8,7.48739147186,7.59890270233,7.63294267654
8,6.90475988388,6.89081287384,6.85134649277
1,2.92600488663,3.18719029427,3.00180411339
8,7.18090867996,7.1946387291,7.16275882721
1,0.702566683292,0.938069581985,1.00958287716
8,7.21335744858,7.28617715836,7.2874956131
8,7.66615200043,7.68621921539,7.59441041946
1,3.62059593201,3.76041507721,3.66769814491
8,6.81297683716,6.91618061066,6.773001194
4,3.17229413986,3.27393746376,2.95367360115
7,3.61927056313,3.1956372261,3.69420027733
8,6.69914627075,6.6047167778,6.67882680893
8,8.01277160645,8.01661109924,8.00597667694
8,7.48184299469,7.27814006805,7.41275978088
8,5.64618349075,5.62926578522,5.79834079742
6,4.85753631592,4.94430494308,4.90821409225
6,5.65006065369,5.46160030365,5.5339179039
1,4.61387443542,5.13274383545,4.75380659103
8,6.2184715271,6.14191532135,6.28102064133
8,6.18197154999,6.81433010101,6.80645036697
8,6.0883307457,6.10095071793,6.06467056274
7,6.38446092606,6.32861948013,6.33217048645
1,5.37918186188,4.97382545471,4.88453674316
7,6.06259822845,5.91491174698,5.9077129364
1,3.84384679794,3.79767656326,3.90206599236
6,4.66809463501,4.39696407318,4.60235500336
8,7.02225065231,7.05693626404,7.05063438416
8,6.88740968704,6.71849966049,6.57607555389
8,6.10110092163,6.00512886047,5.95944833755
8,6.68432378769,6.80781555176,6.89637851715
8,8.14426612854,8.03751564026,7.98256111145
6,3.90807127953,3.59292030334,3.64240384102
2,4.5295753479,4.57938051224,4.56170129776
1,2.19954681396,1.75982606411,1.99045825005
4,2.63701629639,2.63792800903,2.50087690353
8,6.64396524429,6.37903356552,6.3914399147
8,6.59625387192,6.56885147095,6.39283227921
6,3.28738331795,3.40290689468,3.5686981678
7,4.52707052231,4.56745147705,4.56410598755
8,6.45898342133,6.48914861679,6.45586967468
6,5.91360664368,5.87940692902,5.99115371704
8,7.44217777252,7.44849872589,7.51956892014
8,6.98054218292,6.90493822098,6.88102006912
8,7.65404224396,7.59133481979,7.45442199707
8,5.1400270462,5.47257089615,5.32792806625
8,7.43406867981,7.37878322601,7.35027885437
6,5.78415632248,5.55459928513,5.43170642853
6,6.57859754562,6.55381202698,6.62321138382
8,5.94915008545,5.9413151741,5.88125133514
8,5.63175201416,5.68207502365,5.61559915543
8,6.94770479202,7.14122581482,7.05652475357
6,4.56280374527,4.4705080986,4.52777528763
2,2.2236521244,2.09199571609,2.50079417229
6,6.6634850502,6.59263181686,6.62639570236
2,5.51809453964,5.60327529907,5.56364965439
8,7.83258914948,7.90894985199,7.82439279556
1,4.70563459396,4.24759054184,4.61470031738
8,7.92302465439,7.66963148117,7.61475372314
8,7.37310409546,7.07976770401,7.17795705795
8,7.0827665329,7.11303329468,7.00158071518
8,8.03600692749,7.97062778473,7.95483398438
8,7.35454463959,7.27283716202,7.26099061966
8,6.51546478271,6.47397565842,6.4576587677
8,7.04922294617,7.09958314896,7.11031723022
2,5.22516489029,5.04633426666,4.92647504807
8,7.67743968964,7.65552330017,7.64937162399
7,7.003074646,7.10996627808,7.05601453781
1,4.53510475159,4.54357528687,4.29935598373
5,4.22741127014,3.96332359314,4.06460666656
6,4.98123693466,4.7462682724,4.77333974838
8,7.51385784149,7.31406068802,7.11169338226
5,1.89377081394,1.90266871452,1.95197248459
8,6.32388496399,6.38369512558,6.20803308487
2,5.03761863708,5.12828636169,5.06499004364
8,5.84074735641,5.96073961258,5.85758924484
8,6.98350429535,6.94392967224,6.95096254349
8,6.18158960342,6.23243618011,6.22720575333
6,5.91540718079,5.9479970932,6.22642803192
1,5.16750812531,4.79862976074,4.5652794838
8,6.81294059753,7.26389837265,6.99952030182
8,7.55750417709,7.46070098877,7.46751403809
8,7.1488199234,7.25044965744,7.23920679092
8,6.46330976486,6.53476381302,6.61220359802
8,7.43443918228,7.34385538101,7.27304601669
1,3.43160605431,3.71298789978,3.48229813576
2,3.073523283,2.89722061157,3.1221613884
8,4.63435173035,4.70457935333,4.75504827499
8,7.78012943268,7.65660047531,7.61117506027
8,7.20906543732,7.16522693634,7.08223819733
7,6.28564071655,5.9996175766,5.80741167068
5,5.36337280273,5.38858985901,5.33445501328
5,5.41689872742,5.41760635376,5.35497665405
2,3.26947402954,3.2784485817,3.04290366173
1,3.23738002777,3.0356566906,3.04758167267
1,3.16249394417,2.97086334229,3.22303915024
4,5.09981441498,4.88798379898,4.83600187302
8,5.59370851517,5.59482860565,5.70040750504
1,4.66997623444,4.72772502899,4.82481145859
5,5.19349908829,5.18589448929,4.9938120842
2,5.4799284935,5.46283626556,5.48112821579
6,5.45171356201,5.35116577148,5.29043579102
8,7.35024595261,7.2614736557,7.53297376633
8,2.03070640564,1.98039865494,1.98956108093
8,7.38968324661,7.33098125458,7.19470453262
8,5.60374164581,5.24204778671,5.32423400879
8,6.92356157303,7.21740007401,7.21807003021
8,7.57587385178,7.46256017685,7.41013765335
7,6.62498235703,6.22160434723,6.27931213379
2,2.59422302246,2.64679765701,2.52416920662
6,5.98014307022,5.81931066513,6.004799366
6,6.71089172363,6.29932546616,6.64149856567
8,6.38152265549,6.20099830627,6.25380992889
6,6.21269845963,6.08705282211,6.26372337341
6,5.92216062546,5.72769165039,5.80384969711
8,5.59221458435,5.76328754425,5.84152460098
7,4.97516107559,5.16090869904,4.9267873764
8,7.78044223785,7.70963573456,7.59093332291
8,6.28780317307,6.34567594528,6.28280830383
4,3.69194030762,3.69267249107,3.71137571335
1,4.79500627518,3.95860099792,3.80879974365
8,6.55200338364,6.57386398315,6.60308790207
8,7.03742742538,7.22597932816,7.21407079697
1,5.84226179123,5.77834606171,5.52932691574
8,6.85104227066,6.71066379547,6.76515960693
8,6.34639501572,5.8301615715,6.03085899353
6,5.9254860878,6.0347032547,5.85063886642
8,3.16267180443,3.89532732964,3.61067318916
6,5.90046644211,5.94100904465,6.09537649155
8,7.50307750702,7.44244241714,7.40263986588
8,7.2450761795,7.2337179184,7.14374542236
6,4.85939788818,4.83409070969,4.69415855408
1,4.41011238098,4.59247398376,4.7413392067
1,1.03840816021,1.23537993431,1.51688480377
8,4.10949134827,4.20865774155,4.73009490967
6,6.1880812645,6.37961769104,6.5824136734
6,4.15741348267,4.17045068741,4.4157371521
6,5.86941957474,5.88114404678,5.9041967392
7,6.35206747055,6.50432682037,6.5672659874
7,3.74834728241,4.06201267242,4.19775152206
5,4.20030736923,4.14004659653,4.14988136292
8,6.25244808197,6.36886739731,6.40710163116
7,5.99275159836,5.81176042557,5.87311601639
8,6.40999650955,6.26724052429,6.2559967041
7,7.08904361725,7.22978591919,7.13892459869
8,7.12250185013,6.82884931564,6.79332971573
8,7.36318445206,7.41339874268,7.42509126663
8,6.85990381241,6.92428827286,6.71130943298
2,2.95708537102,2.82363796234,2.91836214066
8,5.6869020462,5.73598337173,5.73358058929
8,6.58921337128,6.66558170319,6.74237108231
8,6.21532583237,6.14655208588,6.30676937103
8,7.1399936676,7.23686504364,7.16288948059
8,7.20432567596,7.1788277626,6.92035055161
6,5.39911603928,5.60076951981,5.48922395706
8,6.36636972427,6.34417295456,6.76738929749
8,7.5665178299,7.50363445282,7.42445039749
7,5.61055135727,5.77433156967,5.77811050415
1,5.20581388474,5.15038442612,4.99337625504
8,7.52149057388,7.47248029709,7.44435214996
8,7.95302772522,7.95869922638,7.94349718094
5,3.93536973,3.85472869873,4.07849788666
1,4.39089298248,4.38198471069,4.12975406647
6,5.01542377472,4.72066497803,4.71307039261
1,3.11396336555,3.58492732048,3.73938369751
8,7.68770980835,7.64514875412,7.7057595253
6,4.3930773735,4.44998455048,4.4650182724
8,7.03184318542,6.99808740616,6.94183778763
1,3.70749425888,3.58500313759,3.84477758408
6,5.71977424622,5.6801366806,5.70603990555
8,6.90179204941,7.01540136337,6.97424554825
8,7.77524852753,7.90577936172,7.85195302963
6,5.33602380753,5.44710683823,5.3306055069
5,2.796043396,2.74394917488,2.71619749069
7,6.4576048851,6.52673482895,6.52233743668
6,4.3056936264,4.44989299774,4.36594295502
6,6.11273527145,6.08929252625,6.12337064743
8,5.6277680397,5.60543680191,5.72385168076
2,2.40695476532,2.20847034454,2.11766529083
8,6.91682338715,6.93988800049,6.94013595581
8,7.26303672791,7.22912120819,7.23830127716
8,7.17314434052,7.51740789413,7.47728872299
8,7.64042472839,7.53739309311,7.45087862015
8,4.82785749435,4.83512783051,4.77074813843
8,6.46684646606,6.44326639175,6.60550022125
6,4.43879413605,4.47039890289,4.31609773636
6,5.70436000824,5.70187091827,5.48807907104
8,7.65985918045,7.56401109695,7.60643625259
6,4.89197874069,4.87664794922,4.97906684875
8,7.45690155029,7.35075044632,7.27020359039
6,3.28406500816,3.56622028351,3.15968990326
8,7.58896350861,7.69969034195,7.69767141342
8,7.31219148636,7.43148851395,7.4482922554
1,4.98706436157,5.20830202103,4.97576808929
5,6.44287014008,6.30088186264,6.18212556839
7,3.77359414101,3.78024983406,4.38186740875
8,6.02908611298,6.16065692902,6.21252202988
5,1.82756531239,1.91215622425,1.31730294228
6,6.42471981049,6.34907436371,6.28061342239
6,1.77053558826,2.19555807114,2.07948064804
8,4.49011421204,4.42446231842,4.43872928619
8,7.13394355774,7.06965351105,7.17788410187
8,7.61740732193,7.47739267349,7.56529855728
8,7.15225410461,7.10911798477,7.06666135788
8,7.14929151535,7.17339992523,7.10390853882
6,5.16204166412,5.08654928207,5.27490520477
1,2.9530775547,3.07606220245,2.98974680901
5,3.2296359539,3.20134305954,3.2926967144
5,5.10238456726,5.03325176239,5.07616996765
5,6.59405231476,6.45011806488,6.44858026505
8,7.68072843552,7.56475687027,7.54414606094
5,3.94472122192,3.50898861885,3.96310019493
7,3.9219584465,3.6799633503,4.0589594841
6,5.51235818863,5.57391548157,5.95747423172
8,6.16865348816,6.16979980469,6.17585134506
6,6.70555257797,6.54431962967,6.34187841415
8,6.3534245491,6.22115373611,6.20371580124
8,7.9550743103,7.81419992447,7.69905376434
1,3.17170882225,3.25087022781,3.30627846718
2,4.53339481354,4.52383852005,4.49133777618
8,7.13604164124,7.2766160965,7.20153474808
8,4.53871870041,4.68226003647,4.56146287918
5,3.33935070038,3.61079788208,3.87215900421
8,5.78044223785,5.98317670822,5.86902236938
8,7.66614198685,7.96474409103,8.0355091095
1,1.69032728672,2.07780718803,1.79703009129
8,7.35335731506,7.12509584427,7.25110912323
8,7.14194202423,6.78728961945,6.86179542542
5,2.23806095123,1.94210600853,2.04244112968
7,5.98290109634,6.00919151306,5.83682537079
7,4.12386226654,4.61761188507,4.64635705948
8,7.55558109283,7.50160121918,7.43774271011
7,6.03524827957,5.91557025909,5.94814109802
8,6.59543514252,6.53599739075,6.50478935242
8,6.83187818527,6.90659761429,6.96010255814
