XgBoostRegLin_Depth7,Keras,XGBoost,Keras2
5.22072172165,4.07945203781,5.00858974457,4.56088590622
4.20751047134,4.33951044083,4.72102165222,3.96879005432
6.24668216705,5.81615114212,6.19659137726,6.27399969101
4.29832983017,4.34536361694,4.2996931076,4.4818572998
6.9021229744,7.50869178772,6.94734716415,7.76665687561
5.82807064056,7.41746091843,5.91356563568,6.90047121048
2.25067162514,1.9135518074,2.11044740677,1.24201631546
6.14530324936,6.16920280457,6.17535400391,6.77622461319
5.51508235931,5.99369049072,5.42004966736,6.61822891235
6.73205566406,7.85323047638,6.8754491806,7.94690990448
6.48200798035,7.67549324036,6.66715669632,7.71014213562
5.73770952225,6.34231567383,6.04900503159,6.9746427536
5.11442756653,6.28010320663,5.16291856766,5.97536325455
5.13130426407,6.37601184845,5.09828615189,6.54413223267
5.36498022079,5.91795539856,5.10459184647,5.95653629303
7.95131731033,7.84015798569,7.94031238556,7.83154344559
7.5214676857,7.78407001495,7.38261651993,7.80534029007
5.22720861435,5.29855012894,5.3277721405,5.41076660156
7.85846376419,7.82556200027,7.94174528122,7.9129076004
4.57461500168,6.49242115021,4.28680896759,6.3151974678
6.75067472458,7.34260606766,6.63616132736,7.60566425323
2.85484862328,3.7889418602,2.9544570446,2.88231420517
6.4951710701,7.14432430267,6.58440160751,7.7522687912
6.3387503624,7.14275407791,6.18614816666,6.88989830017
5.44608068466,6.05678462982,5.56003332138,6.10967063904
4.58416700363,4.84646368027,4.65525817871,5.04690933228
7.39706802368,7.75791931152,7.27326059341,7.80143213272
4.69344472885,5.30421209335,5.12249803543,5.2436542511
6.61042022705,6.73685455322,6.57069826126,6.74059867859
6.9519405365,7.20809459686,7.05044698715,7.56679010391
7.39991807938,7.50213575363,7.35673093796,7.65906429291
7.57033920288,7.77519607544,7.68323326111,7.86420631409
7.27912092209,7.78830337524,7.21990299225,7.80096387863
7.4729142189,7.79083013535,7.52302265167,7.81674146652
5.42364454269,6.31957578659,5.57769966125,6.40552997589
4.90522623062,5.03317070007,4.90659618378,5.13612318039
7.47423839569,7.77023792267,7.73300218582,7.81247663498
6.21909236908,7.54547071457,6.07020759583,6.71591997147
5.92808389664,6.74205112457,5.65554428101,6.88515806198
5.06580114365,5.02398014069,5.13905143738,5.40557861328
7.11960220337,7.16820859909,7.06935882568,7.31384277344
7.3603553772,7.83749103546,7.46361255646,7.87265777588
6.54221820831,6.88444948196,6.5058760643,7.6739616394
7.06198072433,7.78176498413,7.31560087204,7.79273319244
6.11603879929,6.69619941711,6.16147232056,7.14009141922
7.4671587944,7.82132053375,7.5570435524,7.89933681488
3.19747257233,3.42311310768,3.22403216362,2.94304418564
6.02050590515,6.5623717308,6.13565015793,7.01771688461
7.60779953003,7.77064752579,7.51769399643,7.70001554489
6.60591077805,7.62569093704,6.70178890228,7.20497465134
5.20641517639,5.19093990326,5.09634923935,4.17984342575
3.1429438591,3.24273943901,3.35870075226,4.4830160141
5.58458709717,6.85001564026,5.4470448494,6.33785152435
7.11859703064,7.73736906052,7.08592319489,7.76863956451
5.88134050369,6.9745349884,6.03099060059,7.00693655014
6.2063369751,6.1001868248,6.78665685654,6.47129774094
6.57167816162,7.2900428772,6.61673021317,7.5298833847
5.10250759125,5.62623500824,4.93162441254,5.403632164
6.32748556137,6.42571353912,6.10104990005,7.02516555786
7.2865896225,7.78788614273,7.20023155212,7.78540992737
1.57498061657,1.59386062622,1.77959918976,1.7663602829
6.01705646515,7.40203142166,5.88942193985,7.22587013245
6.38237285614,6.46001434326,6.58862352371,6.56802034378
7.53740501404,7.79971790314,7.25926160812,7.92333507538
6.00543451309,5.91093015671,6.03109169006,5.955534935
7.40480566025,7.80979967117,7.41685056686,7.82531547546
6.75845050812,7.77635574341,7.02009439468,7.83423662186
7.85957574844,7.79750156403,7.68065690994,7.87453842163
2.01768779755,2.68105268478,2.36288785934,2.3780503273
7.54102516174,7.80683803558,7.55518817902,7.84001159668
7.26396036148,7.7741856575,7.24825811386,7.80282831192
7.26614952087,6.93003225327,7.23266506195,7.13226556778
3.17986416817,3.34924435616,3.07300448418,2.8657553196
5.54269123077,5.50047683716,5.46149158478,5.69670581818
6.82477474213,7.24723958969,6.79914474487,7.38851881027
6.71272993088,7.08290672302,6.71554088593,7.4110660553
4.96810340881,5.55657529831,5.05589723587,5.92399358749
5.54926633835,6.12138652802,5.85000753403,6.3511557579
6.43111133575,6.9524102211,6.23783493042,6.73348808289
2.60188436508,2.43539047241,2.44566988945,2.2734951973
5.6236114502,6.08347225189,5.30366039276,6.41274118423
5.19519996643,5.50695753098,5.17427825928,5.41351795197
3.23153185844,2.26547002792,3.11071491241,2.31815195084
1.857888937,2.16687917709,1.98917675018,1.94250583649
7.13822507858,7.51326608658,7.05494356155,7.60371112823
2.17709302902,2.19271039963,2.31973695755,2.24032783508
7.17458200455,7.78706026077,7.0261926651,7.79817581177
3.22019267082,3.0985918045,3.3085565567,2.9984600544
5.5094537735,5.13206577301,5.51913499832,5.69411849976
6.51320552826,6.76504516602,6.37973356247,7.68013191223
5.16893672943,5.88900566101,4.90787220001,5.91229534149
6.20752239227,6.68353319168,6.28622341156,6.91327476501
5.14705324173,7.10501146317,5.2960934639,7.45857906342
4.93539142609,4.74354743958,4.52041578293,5.28539276123
5.22021722794,6.01279306412,5.13576126099,6.08259391785
5.97136592865,6.1035900116,6.01340198517,6.52078199387
6.42091226578,6.59281110764,6.42781877518,7.47873497009
6.14482307434,6.18123483658,6.19629907608,6.07343959808
3.3684129715,4.8992562294,3.6798915863,4.73406887054
7.66520214081,7.58366060257,7.46625185013,7.43593215942
6.85410833359,7.4551987648,6.94550800323,7.11805200577
4.30007076263,5.4249162674,4.47757911682,5.63389492035
5.77145719528,5.84806203842,5.72036790848,6.43294286728
6.81988048553,6.79249954224,6.70321941376,6.85448741913
3.60109519958,2.33942079544,3.48703551292,2.12582540512
2.36387753487,1.11619615555,1.64626061916,1.44664621353
6.67618942261,6.64335393906,6.54371070862,6.91372442245
4.23528051376,4.42779827118,3.9731593132,4.07598781586
6.96356630325,6.46135520935,6.94325971603,7.04025173187
2.21053814888,1.98044347763,2.47195672989,1.7817196846
7.8919005394,7.85393619537,7.8439283371,7.9217581749
6.85141038895,7.58631086349,6.80551815033,7.52434206009
3.27603435516,3.58066558838,2.70258951187,3.55395078659
2.13252305984,2.97431063652,2.28427410126,2.48268985748
3.83949065208,4.20641040802,4.16154670715,3.96665072441
4.08049869537,5.5496931076,4.0993771553,5.04541015625
6.09275817871,5.95294570923,6.2272567749,6.08714771271
5.43423748016,5.62584781647,5.18053531647,5.55986595154
6.19061040878,6.04337739944,6.43131160736,6.83691310883
7.1541185379,7.81054353714,7.16238260269,7.87852096558
7.76873111725,7.83269453049,7.71624565125,7.95072841644
7.23323488235,7.81740093231,6.98167324066,7.84793186188
4.99649190903,5.07960319519,4.9204287529,5.99079561234
2.1455321312,1.54611206055,1.92702996731,1.57259988785
7.9704785347,7.7954454422,7.9280371666,7.84687519073
6.06553220749,5.73726844788,6.21244478226,4.12742948532
5.36803102493,6.66184854507,4.81379938126,6.87175226212
5.07082939148,4.34224033356,4.77674150467,4.61309528351
2.89517688751,3.35683059692,2.9332511425,3.61179113388
7.34063339233,7.80992937088,7.09311389923,7.87386751175
7.62519550323,7.8336853981,7.79002428055,7.84969472885
6.83043813705,7.80222511292,7.05322933197,7.81656503677
7.50885820389,7.77976322174,7.42888498306,7.83050632477
6.60168170929,7.6531662941,6.77953386307,7.74691772461
2.88765740395,3.34261894226,2.78377723694,3.04355049133
7.566177845,7.69840526581,7.57299947739,7.80986690521
7.79950523376,7.75159692764,7.48419380188,7.87117576599
5.78051042557,6.27973079681,5.86796522141,6.43221855164
7.41403865814,7.71532201767,7.38355255127,7.82688140869
2.48406505585,2.40790939331,2.74876928329,2.13317489624
7.61723232269,7.72489643097,7.59968185425,7.70395183563
6.95674133301,7.77538824081,6.95738458633,7.79628229141
4.58165121078,5.04560136795,4.74318122864,6.29523468018
3.82837748528,4.66155433655,4.06686687469,4.52948141098
7.73882961273,7.74405193329,7.80558586121,7.73877429962
7.52328872681,7.70636463165,7.25853157043,7.72763109207
5.86836576462,6.70482969284,5.99477434158,6.42810964584
3.54562735558,5.37768650055,3.76305365562,4.55447053909
5.2255358696,7.74131631851,5.44776582718,7.55652141571
4.9463467598,5.54708385468,4.8243303299,5.12394285202
4.87404298782,5.56215524673,4.86795091629,4.51746368408
7.2895154953,7.81241178513,7.58153820038,7.86266994476
6.11024475098,6.81381225586,6.04893779755,5.87778091431
2.73523139954,3.52947449684,3.51382374763,3.24224901199
3.30492711067,2.81376028061,3.54049730301,3.56707334518
8.01394844055,7.8462228775,8.35828208923,8.01802253723
7.86495637894,7.84915351868,7.88861989975,7.95732736588
6.5282034874,7.37654066086,6.66597938538,7.40772724152
5.77545070648,6.90692615509,5.75207185745,6.10351848602
4.92245578766,6.26788806915,5.09717512131,6.58471536636
7.08486318588,7.21877861023,7.33764743805,7.54945659637
6.55848836899,7.27570056915,6.91469192505,7.46317911148
2.18226385117,2.59602689743,2.07792043686,1.85220050812
5.20235061646,5.37522888184,5.20740032196,5.38525533676
7.05468082428,7.71948289871,7.1590256691,7.72078704834
5.77114629745,6.50997495651,5.64930534363,6.46027183533
3.06285214424,3.82713270187,3.17081856728,4.15094661713
7.26661729813,7.72245073318,7.23990345001,7.76039648056
6.853307724,7.24840545654,6.99601793289,7.49494361877
7.90721845627,7.86871862411,8.02457427979,7.85771608353
5.36460065842,5.5160484314,5.48511457443,6.09497976303
5.80251121521,6.05029344559,5.93075990677,6.44874000549
7.93917703629,7.85673570633,7.77064418793,7.9399471283
6.87278270721,6.77815675735,6.37195682526,6.78726434708
7.78527545929,7.76674461365,7.57233285904,7.80371904373
5.52066230774,6.01342630386,5.46013975143,5.71494245529
6.49626350403,7.03533220291,6.45126724243,7.26450872421
7.73003864288,7.53406667709,7.85638427734,7.79792881012
6.09341144562,6.47479534149,5.93055868149,6.97950792313
7.46322631836,7.78537940979,7.15288257599,7.85754108429
5.51830911636,6.58327293396,5.71515798569,7.16375684738
7.37169265747,7.56020593643,7.48374032974,7.02125406265
8.02268409729,7.83971834183,7.98280191422,7.83352565765
5.03696155548,5.45443153381,5.2041516304,5.63862466812
6.2289981842,7.69641923904,6.07536125183,7.27231788635
4.00147867203,4.73579692841,4.43992424011,4.14582157135
7.1587600708,7.4299530983,6.97713756561,7.43243169785
7.01110267639,7.73809814453,6.98942613602,7.47512483597
5.32636404037,5.60929298401,5.43657922745,5.49316167831
5.47261190414,5.46428918839,5.49880218506,6.40090751648
6.71654748917,7.32489538193,6.68731307983,7.79823827744
6.52939128876,7.71492481232,6.81726074219,7.73704147339
7.2702960968,7.82836341858,7.23454046249,7.82643032074
3.69529151917,3.8809864521,3.86522388458,4.09166717529
6.51699018478,7.78374958038,7.02475118637,7.89817428589
5.67059707642,6.22879171371,5.7922296524,6.83126497269
6.32144546509,6.78754854202,6.05320739746,7.17387628555
7.12033843994,7.45001602173,6.92986631393,7.80088376999
5.92128419876,6.1576423645,5.86266899109,6.02181720734
4.56384754181,4.63296222687,4.80045366287,4.68355607986
6.19665336609,7.10066366196,6.32571458817,7.08577823639
2.2428278923,2.92922830582,2.56159901619,3.79666280746
4.69201374054,5.99076557159,4.58639812469,5.71379470825
4.62136983871,5.11762142181,4.49696063995,5.25086116791
5.31450366974,7.56464004517,5.1892490387,7.29108381271
4.75199651718,3.25566482544,4.52356958389,3.57604837418
7.20833730698,7.28313159943,7.03838682175,7.12620782852
7.43478918076,7.80110311508,7.43932199478,7.85385608673
6.03487682343,6.31355190277,6.11182975769,6.71651601791
1.07998228073,1.03167915344,1.61237609386,1.40685892105
6.58144235611,7.64823007584,6.59907627106,7.90836620331
5.07952690125,5.8486866951,5.65965175629,5.67901134491
6.85848283768,7.13417863846,6.9093132019,7.27439785004
6.00526666641,6.22537660599,6.01725387573,6.87291002274
7.34651184082,7.69552850723,7.30138874054,7.57082366943
3.36512875557,3.32398366928,3.69670820236,2.46708297729
5.12633085251,4.91081142426,5.03864717484,4.72979545593
6.88553857803,7.65553712845,7.01531124115,7.47810554504
2.86501741409,2.85897922516,3.20720124245,2.32120943069
5.26606369019,5.73525905609,5.35760688782,5.69504785538
4.83760929108,5.48505449295,5.20000123978,5.63112258911
5.30297470093,5.41097927094,5.1356253624,5.45424461365
7.02026128769,7.17536497116,7.05271339417,6.76052331924
3.39048624039,1.97722482681,2.9050245285,1.65354013443
2.56986618042,3.22375774384,2.75845074654,3.01587152481
7.48691225052,7.80613088608,7.76175308228,7.88153839111
6.68095493317,6.99795866013,6.6442027092,7.56076097488
8.03171730042,7.82741165161,7.9369096756,7.9608669281
3.82944893837,3.28365564346,3.47999668121,3.1983487606
3.2092795372,3.69950008392,3.29352498055,4.58158874512
5.02289009094,6.45839357376,4.6241440773,6.60061502457
6.91491985321,7.04463720322,6.99695253372,7.09798669815
5.01547956467,5.87916374207,5.05599880219,6.11850500107
7.59690904617,7.83523511887,7.66383552551,7.89728736877
4.78200531006,3.05803012848,4.39331436157,3.20595765114
4.6957321167,4.31138801575,4.96548652649,4.131067276
3.19340801239,2.80677652359,3.48229408264,2.19823169708
6.40761518478,6.62116718292,6.06474304199,6.66456031799
3.93354153633,3.86859607697,4.12037086487,4.24578094482
5.55120897293,4.58126068115,5.54359912872,4.89012908936
8.06212425232,7.79707717896,8.07495307922,7.92597723007
7.90437555313,7.80065155029,7.95364284515,7.84705448151
5.60337543488,6.24546098709,4.72464752197,6.97493839264
4.03749370575,4.94019508362,4.18678760529,2.80533957481
7.58860683441,7.77266263962,7.58474159241,7.85156345367
5.14781761169,4.05060005188,4.90690422058,3.10039138794
7.48879003525,7.77549362183,7.46005916595,7.78082847595
5.83660268784,5.76039266586,5.38475513458,5.90426397324
4.23213577271,3.85542821884,4.33923816681,3.15137934685
6.06834983826,6.30989646912,5.84100818634,6.49627161026
6.171895504,7.35720920563,6.03816318512,7.63166999817
6.0939617157,7.07259941101,6.49628353119,6.73904466629
7.69006252289,7.80829286575,7.58844470978,7.89123344421
7.51335334778,7.82207727432,7.57650995255,7.84813117981
4.83107042313,6.21616506577,4.86326408386,5.88271617889
3.16109681129,2.5779800415,3.15788149834,2.79370141029
5.33769226074,5.5255112648,5.31079149246,5.26048755646
7.59811210632,7.83154535294,7.62780761719,7.83329725266
4.89361476898,4.53866958618,4.68201684952,4.12205791473
6.49566030502,7.3734164238,5.94934988022,7.81326818466
7.63799238205,7.82347202301,7.73458480835,7.89247655869
7.60305356979,7.82877445221,7.53880596161,7.85631275177
6.3247089386,7.3319940567,6.41752004623,6.95941257477
6.04700088501,6.78683710098,6.11772680283,6.89976787567
6.96415615082,7.67430496216,6.91473388672,7.34785461426
4.82431125641,5.15280628204,4.83330106735,5.30841827393
7.42893409729,7.74552536011,7.4610953331,7.73310661316
5.69143247604,7.75329637527,5.59729099274,7.85016489029
7.2913813591,7.77983474731,6.96617126465,7.74996805191
5.09173250198,4.85799884796,5.00286912918,4.76287174225
5.78349494934,7.3156080246,6.34087753296,7.52120018005
6.22460174561,5.9114522934,6.00074148178,6.37128734589
6.62833166122,6.58710479736,6.66604042053,6.25082349777
6.41367959976,7.26680612564,6.39574193954,7.59788131714
6.61845207214,7.77699518204,6.78646659851,7.78960371017
5.96244859695,6.19479084015,5.88215970993,6.53311347961
3.35802721977,3.72262477875,3.55989599228,3.5053961277
5.88595914841,6.74474859238,6.06258058548,6.86718702316
7.58245325089,7.83404827118,7.555768013,7.91350030899
7.79774427414,7.81838035583,7.83880233765,7.91980791092
3.40948271751,2.81486034393,3.21741962433,1.8831410408
4.5451874733,5.12402629852,4.76784563065,5.71461105347
3.36532998085,3.49162936211,3.44362664223,2.54775333405
5.92038679123,7.47010469437,6.47232580185,7.55391740799
6.77812242508,7.62252473831,6.81891727448,7.59958744049
5.92136526108,7.6050453186,6.04235935211,7.38246297836
4.36290025711,4.31352901459,4.51920890808,4.1736035347
7.76836252213,7.79958772659,7.5640130043,7.88562011719
5.53047609329,4.24505472183,5.49511480331,5.41098833084
4.56833982468,5.46821403503,4.64290332794,5.92053556442
5.42088079453,5.84701061249,4.98894786835,5.23725605011
5.46046590805,6.00479984283,4.92432117462,5.67365455627
3.57894515991,3.5219180584,3.6886138916,3.99399518967
7.33473062515,7.80695438385,7.35686540604,7.80222225189
5.73782253265,4.92164802551,5.8334903717,5.75475263596
6.2068901062,6.41633415222,6.17587900162,6.72394132614
5.87137699127,6.52118253708,5.74505710602,6.58295917511
6.31246757507,6.84518575668,6.04190826416,6.81086730957
6.63548326492,7.07804107666,6.73213863373,7.02994680405
5.88731813431,6.47357273102,5.78509569168,6.61394453049
5.19106340408,3.3635134697,4.71496343613,2.50337696075
6.11886262894,6.6207652092,6.16021633148,6.85673618317
4.90813064575,5.35535287857,4.9893951416,4.99956655502
6.01137399673,6.47319364548,5.57678079605,6.73435258865
3.41989183426,3.4880335331,3.27026391029,2.83430123329
3.63974332809,2.67083692551,3.58202004433,2.54526662827
4.35092926025,4.57335853577,4.54761123657,4.96241283417
6.62752771378,7.10572814941,6.70432901382,7.19947528839
2.91939663887,2.87480783463,2.5132753849,2.42548799515
6.53152942657,7.7474527359,6.47119522095,7.83324146271
2.54269576073,2.5047955513,2.81953454018,2.18033981323
7.17040109634,7.1924366951,7.08692932129,7.07437038422
3.04599571228,2.08048391342,3.42799520493,1.5824174881
6.9298992157,7.07503318787,6.94832086563,7.14385318756
4.05110692978,3.81296563148,4.2228012085,4.19343280792
5.85233163834,6.36042690277,5.87847232819,6.40986585617
6.82939434052,7.63537740707,6.78881025314,7.51916408539
7.2964887619,7.81249189377,7.45726776123,7.84992313385
4.41779232025,4.76733446121,4.69454622269,5.13350152969
4.23825931549,5.21984386444,4.6953701973,5.41752386093
5.63451194763,6.05388832092,5.84163856506,6.66997432709
7.14183282852,7.78778219223,7.18137979507,7.8800406456
7.44355106354,7.79695987701,7.64545679092,7.90252590179
6.73155784607,6.4875535965,6.70006990433,6.45569705963
5.9339632988,5.65716600418,5.95076179504,6.77462768555
7.67985677719,7.82117795944,7.71871757507,7.86475610733
2.81137228012,3.25717258453,3.31964445114,2.00176715851
7.53388595581,7.81807613373,7.37103557587,7.83091926575
6.62417554855,7.62250566483,6.83851957321,7.64419651031
2.65842151642,3.17905950546,2.58513784409,4.13300323486
6.54300880432,6.65948057175,6.92415761948,7.81297826767
7.45778226852,7.46247911453,7.58040857315,7.69659757614
7.74205970764,7.76840305328,7.53704690933,7.84612941742
7.18236684799,6.78391551971,6.96292448044,6.20123004913
6.3690533638,6.54486370087,6.08227348328,6.34729719162
7.70428276062,7.80257606506,7.59924125671,7.84331130981
8.05270004272,7.79090595245,7.98113775253,7.88424921036
4.84228134155,5.86771011353,4.81704378128,6.8613948822
4.67250156403,6.68677806854,5.000644207,6.23734283447
6.18250131607,6.27175092697,5.93298435211,6.81917715073
6.64979505539,7.6189622879,6.46831893921,7.74152469635
7.38206005096,7.77715682983,7.50513839722,7.71747255325
6.69810295105,7.70770740509,6.90042448044,7.65377187729
7.72887039185,7.8416261673,7.6301279068,7.87580680847
3.54448890686,3.38739490509,3.64298033714,2.41586112976
4.07737874985,4.03941822052,4.16952085495,3.74384427071
6.13007640839,5.9860701561,6.10126447678,6.86891460419
4.46303462982,4.89948177338,4.45507144928,5.71142292023
4.31694126129,5.10010910034,4.27060985565,5.26996707916
7.57823705673,7.43117332458,7.52368354797,7.72123432159
3.25182318687,3.20471286774,3.38711881638,3.34128475189
3.00351524353,3.61718010902,2.94363069534,3.25691604614
3.65462565422,1.72602701187,3.21915221214,1.58762645721
3.15416026115,4.14919090271,3.15390086174,4.54000663757
3.04679632187,3.0938937664,3.30413484573,3.20576858521
7.75442361832,7.8071308136,7.73056077957,7.88247585297
5.96003770828,5.78975391388,6.10687112808,5.86914730072
5.33722400665,5.63110351562,5.34006309509,5.80379343033
7.31904554367,7.17946338654,7.19806051254,7.65148496628
3.05081033707,3.59977626801,3.14639544487,2.91800093651
5.86511230469,6.64970684052,6.09772062302,6.60578107834
6.38702249527,7.06624603271,6.92904233932,7.36677455902
5.93734264374,6.98954772949,6.15051794052,7.34594202042
7.78101158142,7.79929256439,7.80799484253,7.81733036041
2.30199289322,1.65964698792,2.33024740219,1.36552619934
5.04483747482,3.61606049538,4.75347900391,3.23741817474
3.43375897408,4.26193809509,3.86768555641,2.7395503521
5.04013204575,7.06030845642,4.93029356003,6.19353055954
7.44263935089,7.7622718811,7.55518293381,7.81179237366
6.4115114212,6.51957845688,6.49531459808,6.64676952362
5.24843072891,4.40450239182,5.16100311279,4.77554941177
7.07935190201,7.57736444473,7.27900600433,7.587038517
4.37193155289,4.83144760132,4.26977062225,5.60282611847
7.85671424866,7.82437038422,7.90404081345,7.85585212708
7.14592170715,7.82601356506,7.22719860077,7.80006790161
5.46378326416,4.97902774811,4.97406339645,5.63214731216
4.63076353073,3.71302223206,4.4400100708,2.33444261551
4.59196662903,5.21619129181,4.35889720917,6.12021064758
1.68992471695,0.0549368858337,1.76747906208,0.429755687714
6.51251602173,7.79095077515,6.44127702713,7.7677898407
5.83914661407,6.28102207184,5.7133808136,6.5827832222
2.32478237152,2.33927106857,3.23709487915,1.8697052002
7.30967187881,7.67761802673,7.36547517776,7.6038684845
3.11283445358,4.68933153152,3.07614517212,4.21976613998
6.8472533226,5.95897388458,6.9679017067,6.50903749466
5.40624332428,6.5855550766,5.07345247269,5.5493683815
7.22781133652,7.70580816269,7.20288896561,7.83016061783
4.64141082764,4.78742313385,4.59226608276,4.37405014038
1.37945616245,1.57041740417,1.47117590904,1.27845478058
7.94560289383,7.87263679504,7.85780715942,7.91629219055
6.22696018219,6.49752855301,6.28920555115,6.69639062881
2.92351055145,4.0962600708,2.97444176674,3.27656841278
7.04241275787,7.23311138153,7.0497045517,7.49085950851
3.94271183014,2.7900724411,4.10331201553,3.93245148659
5.42743682861,5.87547159195,5.58699655533,6.54352998734
6.20957994461,6.03221130371,6.13849067688,6.0536236763
7.94657897949,7.82440280914,7.9557557106,7.89378881454
6.1962351799,6.8603682518,5.92844676971,6.49098968506
6.59672307968,7.10425853729,6.19559669495,6.0585026741
7.26851701736,7.77791690826,7.36046171188,7.81077861786
2.09082961082,2.26536655426,2.29239273071,1.59860467911
6.71751308441,6.5785574913,6.76314640045,7.23994684219
6.30084848404,7.47587203979,6.50073432922,6.54071187973
3.50075316429,4.10359191895,3.42376446724,3.7981441021
7.07917451859,7.49957990646,7.005235672,7.19676208496
5.63914871216,6.1814198494,5.61189603806,6.25185728073
5.9865655899,7.72000265121,6.52336406708,7.80655241013
5.20128393173,5.64449214935,5.19163942337,5.66683769226
7.38980817795,7.81875324249,7.10059118271,7.82594585419
7.28551864624,7.76263046265,7.33246469498,7.82688331604
1.776689291,1.99236488342,1.67082178593,1.63155651093
7.10004806519,7.09137964249,7.35467100143,6.83135652542
4.00996446609,4.88295078278,3.95209693909,4.79502820969
3.04715204239,3.64418077469,2.97636699677,3.47959041595
7.69932699203,7.83088302612,7.81257820129,7.88617515564
3.76804351807,4.07798576355,3.81309247017,3.70965123177
6.02504730225,6.30345869064,6.023001194,6.33761119843
7.45004034042,7.09859132767,7.58298540115,7.43107461929
4.73872375488,3.01432776451,4.82309436798,1.87007570267
5.92953014374,5.90351963043,5.68913173676,6.35128355026
1.13206005096,1.64775657654,1.27291095257,1.34425973892
6.9484667778,7.11022996902,7.01148605347,7.01206970215
7.3465681076,7.82775402069,7.73117733002,7.85490036011
5.75098466873,6.61289739609,6.0209107399,6.83298206329
5.91389656067,6.08523178101,5.97368144989,6.07999658585
6.63067722321,7.31334877014,6.73577547073,7.40510988235
3.08265399933,3.42168068886,2.96992874146,3.00931382179
5.69636535645,6.61670207977,5.73626995087,6.25619459152
6.86780500412,7.84865283966,6.92773628235,7.88114356995
7.06111526489,7.53999471664,7.0559797287,7.35402917862
7.22189426422,7.71883821487,7.24935293198,7.84866952896
6.31361484528,6.40638113022,6.10359716415,6.66528892517
6.88057184219,7.37431287766,6.87263345718,7.40401411057
7.8685464859,7.87698125839,7.89946079254,7.92328310013
6.30890893936,7.52018737793,6.23110961914,7.67534923553
7.60369586945,7.35588026047,7.62695789337,7.42195606232
2.74317336082,1.83980512619,2.9492931366,1.71878862381
2.85266065598,2.77851915359,3.07629776001,1.92775821686
7.03919410706,7.60354280472,6.95683908463,7.12712669373
6.35894393921,6.49337530136,6.31706857681,6.83399677277
3.90288424492,4.2075958252,3.94892430305,4.61472892761
1.9118976593,2.92209482193,2.2049536705,2.39677190781
7.20212364197,7.54191923141,7.16217803955,7.69227695465
3.81787919998,5.08738946915,3.71303486824,4.80093574524
5.18191242218,7.23655366898,5.57115316391,6.29030132294
7.05849790573,7.69612789154,6.88203811646,7.7890920639
3.48613071442,1.86229085922,3.52210998535,2.20198535919
5.95210599899,6.52198648453,5.96019935608,6.43465852737
5.01647281647,7.77906274796,5.31734228134,7.81695461273
1.02327489853,1.38733148575,0.826276123524,1.07395458221
1.12360274792,1.6804265976,1.08848404884,1.5112323761
5.29248046875,5.46155977249,5.21408176422,5.91309690475
6.68232488632,7.72965669632,6.8736538887,7.85610961914
4.52756166458,3.76644325256,4.50360679626,3.72576570511
7.44540929794,7.76896619797,7.27445602417,7.808198452
6.60308074951,7.74169540405,6.56862545013,7.41909503937
7.95345878601,7.85318517685,7.71940422058,7.92356872559
6.3647518158,6.95493268967,6.49168109894,7.03059673309
7.35870170593,7.75182008743,7.47491550446,7.72602272034
6.62953042984,6.59337186813,6.61290121078,7.29872226715
6.76688146591,7.77087783813,6.99742078781,7.79686927795
7.11776971817,6.62356281281,7.0172162056,6.25867509842
6.49022245407,6.73067760468,6.15057134628,7.26873922348
1.38087189198,1.79195737839,1.42453813553,1.52566576004
5.54010772705,5.5236158371,5.66593694687,5.88063907623
6.11421012878,7.47447109222,6.32251405716,7.77546739578
6.82729387283,7.65033626556,6.78959989548,7.73691701889
4.01720380783,3.68571090698,3.89876866341,3.33849215508
2.26614332199,1.34794330597,2.34309363365,1.4845161438
6.37201833725,7.62386846542,6.5741443634,7.2973613739
6.09059762955,7.47118234634,6.24371576309,7.11680984497
7.43012857437,7.7707734108,7.29062414169,7.79029321671
-0.383157134056,0.242686271667,-0.734426140785,0.742342472076
7.34185695648,7.61082267761,7.2762799263,7.62660598755
7.51070642471,7.45994138718,7.50994539261,7.84116315842
6.61851024628,7.79343509674,6.74669981003,7.78151369095
7.36536169052,7.80392789841,7.46375894547,7.81552124023
2.33280277252,1.95831346512,2.02130532265,1.4757809639
7.5740942955,7.81510019302,7.63733243942,7.85597324371
5.34251117706,7.49709796906,5.27187776566,6.8553943634
4.81294965744,3.97588014603,4.7999920845,3.91975831985
6.76661300659,7.54287815094,6.65318822861,6.97081422806
5.43004274368,4.68407154083,5.20829725266,5.59638404846
4.53997087479,6.31236839294,4.95920848846,5.9258518219
5.12916755676,5.56925582886,5.0400800705,5.74566793442
4.46283149719,3.70275092125,4.6283659935,4.25979804993
3.97686862946,5.03174591064,4.38798999786,5.83774614334
4.9557800293,5.21541500092,5.19103240967,4.37466955185
6.68121528625,7.00219011307,6.76666593552,7.13989686966
5.16216993332,4.71580553055,4.62881183624,4.6138048172
4.43271970749,5.5159907341,4.87856006622,5.72879648209
2.89666676521,2.50426769257,2.35334873199,2.52250957489
0.851918041706,1.32670354843,0.941805481911,1.02723550797
7.72965955734,7.83216667175,7.66565561295,7.87312221527
5.60018157959,4.96532726288,5.69428873062,5.24535560608
7.26927137375,7.76075077057,7.4545083046,7.84844017029
4.23623943329,5.25257873535,4.65480136871,4.85487604141
4.15115690231,3.28690600395,4.28024101257,2.63308429718
7.02478408813,7.76500368118,7.00712919235,7.55954170227
